protein_name	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
HLA_E	FSTL3	1038	-0.018283474677319434	0.004542059181427508	-0.022825533858746944	0.18925043068487793	0.7632066548931143	down	0.6666666666666666	0.6666666666666666
HLA_E	FTH1	126	0.02433647505668909	0.004542059181427508	0.01979441587526158	0.6844212969682373	0.9625636687285074	up	0.3333333333333333	0.3333333333333333
HLA_E	GAA	897	-0.016532229369738582	0.004542059181427508	-0.02107428855116609	0.2762375661383349	0.8478422089147429	down	0.6666666666666666	0.6666666666666666
HLA_E	GAS5	866	0.010716889592772231	0.004542059181427508	0.006174830411344723	0.7570114803816803	0.9625636687285074	up	0.6666666666666666	0.6666666666666666
HLA_E	GPATCH4	635	-0.011096941888906186	0.004542059181427508	-0.015639001070333693	0.49329938126104766	0.9220111589905085	down	1.0	1.0
HLA_E	GPI	147	0.05750093315248076	0.004542059181427508	0.052958873971053255	0.2778212141472949	0.8478422089147429	up	1.0	1.0
HLA_E	GPNMB	802	0.02088142924978081	0.004542059181427508	0.0163393700683533	0.4449883017186811	0.9205014075905328	up	0.3333333333333333	0.3333333333333333
HLA_E	GRN	800	0.016754091060082302	0.004542059181427508	0.012212031878654795	0.5484537639479705	0.9220111589905085	up	0.6666666666666666	0.6666666666666666
HLA_E	GSEC	426	0.01365837750641815	0.004542059181427508	0.009116318324990642	0.746570079408667	0.9625636687285074	up	0.3333333333333333	0.3333333333333333
HLA_E	GSN	952	0.0034582463202460713	0.004542059181427508	-0.0010838128611814365	0.955511174858843	0.9959989365054042	down	0.3333333333333333	0.3333333333333333
HLA_E	HASPIN	495	0.015163413628836846	0.004542059181427508	0.010621354447409338	0.6854352670453536	0.9625636687285074	up	0.3333333333333333	0.3333333333333333
HLA_E	HLA-A	978	-0.008665893538440675	0.004542059181427508	-0.013207952719868183	0.47019446405705656	0.9205014075905328	down	0.3333333333333333	0.3333333333333333
HLA_E	HLA-B	558	-0.013759177012643549	0.004542059181427508	-0.018301236194071056	0.4450577695176968	0.9205014075905328	down	0.3333333333333333	0.3333333333333333
HLA_E	HLA-C	636	-0.012098373691867116	0.004542059181427508	-0.016640432873294624	0.4646866499255088	0.9205014075905328	down	1.0	1.0
HLA_E	HLA-DRB5	1031	0.010510302635251215	0.004542059181427508	0.005968243453823708	0.7463270058237976	0.9625636687285074	up	0.6666666666666666	0.6666666666666666
HLA_E	HLA-E	755	-0.14077347827332853	0.004542059181427508	-0.14531553745475603	2.0544487695669665e-14	1.0107887946269474e-12	down	1.0	1.0
HLA_E	HLA-F	884	-0.025416414760108606	0.004542059181427508	-0.029958473941536112	0.11601835387507527	0.6903494037381996	down	1.0	1.0
HLA_E	HLA-H	851	0.026117521929048523	0.004542059181427508	0.021575462747621017	0.29154467461624384	0.8478422089147429	up	0.6666666666666666	0.6666666666666666
HLA_E	HNRNPA1	659	-0.0072576233833815205	0.004542059181427508	-0.011799682564809028	0.6188413672176587	0.9402707387822165	down	0.6666666666666666	0.6666666666666666
HLA_E	HNRNPC	218	0.004476087131609794	0.004542059181427508	-6.59720498177134e-05	0.9986716969263965	1.0	down	0.6666666666666666	0.6666666666666666
HLA_E	HSPA1A	717	0.0224965015038361	0.004542059181427508	0.017954442322408594	0.4268612558075482	0.9205014075905328	up	1.0	1.0
HLA_E	IDH2	965	0.014359080099227584	0.004542059181427508	0.009817020917800076	0.6136375970275922	0.9402707387822165	up	0.6666666666666666	0.6666666666666666
HLA_E	IDI2-AS1	821	0.03477555272283004	0.004542059181427508	0.030233493541402534	0.13842410724660414	0.6903494037381996	up	1.0	1.0
HLA_E	IFNGR1	907	-0.1213011462947397	0.004542059181427508	-0.1258432054761672	1.8475207097921744e-12	7.574834910147914e-11	down	0.6666666666666666	0.6666666666666666
HLA_E	IFNGR2	1203	-0.11459148035216139	0.004542059181427508	-0.1191335395335889	2.012066851746631e-14	1.0107887946269474e-12	down	0.6666666666666666	0.6666666666666666
HLA_E	ILF2	169	0.003265489123058761	0.004542059181427508	-0.0012765700583687468	0.9794097969400075	1.0	down	0.6666666666666666	0.6666666666666666
HLA_E	IRF3	799	0.04405229315377991	0.004542059181427508	0.039510233972352406	0.06390696908070645	0.6903494037381996	up	1.0	1.0
HLA_E	IRF4	687	0.01384815140158129	0.004542059181427508	0.009306092220153783	0.6712246319489675	0.9625636687285074	up	0.3333333333333333	0.3333333333333333
HLA_E	ISYNA1	575	0.007943770706519793	0.004542059181427508	0.0034017115250922856	0.8883654083881534	0.9726791760832838	up	0.6666666666666666	0.6666666666666666
HLA_E	ITGA3	769	-0.005584267324134811	0.004542059181427508	-0.01012632650556232	0.6220294802870143	0.9402707387822165	down	0.3333333333333333	0.3333333333333333
HLA_E	JAK1	1026	-0.10310562017148558	0.004542059181427508	-0.1076476793529131	1.5089679855357464e-10	5.302944634882766e-09	down	1.0	1.0
HLA_E	JAK2	1120	-0.1253036311476233	0.004542059181427508	-0.1298456903290508	1.804461332086874e-16	1.4796582923112366e-14	down	0.6666666666666666	0.6666666666666666
HLA_E	JMJD7	918	-0.0014875939478391086	0.004542059181427508	-0.006029653129266616	0.752827123385057	0.9625636687285074	down	0.3333333333333333	0.3333333333333333
HLA_E	JPT1	533	-0.033877454678450526	0.004542059181427508	-0.03841951385987803	0.14175398071790368	0.6903494037381996	down	0.6666666666666666	0.6666666666666666
HLA_E	KCNN4	813	0.04328219794201264	0.004542059181427508	0.03874013876058514	0.06122161706709936	0.6903494037381996	up	1.0	1.0
HLA_E	KDR	831	0.00039984894572499036	0.004542059181427508	-0.004142210235702518	0.8390653779279353	0.9625636687285074	down	0.6666666666666666	0.6666666666666666
HLA_E	KLF4	731	0.021133826637344456	0.004542059181427508	0.01659176745591695	0.44572531578734076	0.9205014075905328	up	0.6666666666666666	0.6666666666666666
HLA_E	LAMP2	838	-0.0034495787654247197	0.004542059181427508	-0.007991637946852228	0.6887227070521349	0.9625636687285074	down	0.6666666666666666	0.6666666666666666
HLA_E	LCP1	879	0.0028891989541431438	0.004542059181427508	-0.001652860227284364	0.9315780644667933	0.9835545229992753	down	0.6666666666666666	0.6666666666666666
HLA_E	LEF1-AS1	860	-0.0008576110219962217	0.004542059181427508	-0.00539967020342373	0.7817073959504814	0.9625636687285074	down	0.6666666666666666	0.6666666666666666
